year,class,female,femalespeers,malespeers,continue_or_grad,company_n,totpeople
79,2,0,0,32,1,G-3,33
79,1,0,6,30,1,G-4,37
79,1,1,6,30,0,G-4,37
79,1,0,6,30,0,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,1,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,1,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,0,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,0,G-4,37
79,1,1,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,1,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,0,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,0,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,1,1,6,30,0,G-4,37
79,1,0,6,30,1,G-4,37
79,1,0,6,30,1,G-4,37
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,0,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,0,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,0,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,0,G-4,36
79,2,0,0,35,1,G-4,36
79,2,0,0,35,0,G-4,36
79,2,0,0,35,1,G-4,36
79,1,0,0,32,0,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,0,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,0,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,0,H-1,33
79,1,0,0,32,0,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,0,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,0,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,1,H-1,33
79,1,0,0,32,0,H-1,33
79,1,0,0,32,1,H-1,33
79,2,0,2,26,1,H-1,29
79,2,1,2,26,0,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,0,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,1,2,26,1,H-1,29
79,2,0,2,26,0,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,0,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,2,0,2,26,1,H-1,29
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,0,H-2,37
79,1,0,0,36,0,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,0,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,0,H-2,37
79,1,0,0,36,0,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,1,0,0,36,1,H-2,37
79,2,0,2,25,0,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,1,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,1,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,0,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,0,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,0,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,2,0,2,25,1,H-2,28
79,1,0,0,35,0,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,0,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,0,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,0,H-3,36
79,1,0,0,35,0,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,0,H-3,36
79,1,0,0,35,0,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,0,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,1,0,0,35,1,H-3,36
79,2,1,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,0,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,0,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,1,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,0,H-3,33
79,2,1,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,1,5,27,0,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,0,5,27,1,H-3,33
79,2,1,5,27,1,H-3,33
79,1,0,0,34,0,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,1,0,0,34,1,H-4,35
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,1,6,27,0,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,1,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,1,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,1,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,0,H-4,34
79,2,0,6,27,1,H-4,34
79,2,1,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,1,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,2,0,6,27,1,H-4,34
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,0,I-1,37
79,1,0,1,35,0,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,0,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,0,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,0,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,0,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,1,1,35,0,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,0,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,1,I-1,37
79,1,0,1,35,0,I-1,37
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,1,1,20,1,I-1,22
79,2,0,1,20,0,I-1,22
79,2,0,1,20,0,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,0,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,0,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,0,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,2,0,1,20,1,I-1,22
79,3,0,0,20,1,I-1,21
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,0,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,0,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,0,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,0,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,1,I-2,34
79,1,0,0,33,0,I-2,34
79,1,0,0,33,0,I-2,34
79,1,0,0,33,1,I-2,34
79,2,0,6,25,1,I-2,32
79,2,1,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,1,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,1,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,0,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,1,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,1,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,0,I-2,32
79,2,0,6,25,1,I-2,32
79,2,0,6,25,1,I-2,32
79,2,1,6,25,0,I-2,32
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,0,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,0,I-3,34
79,1,0,1,32,1,I-3,34
79,1,1,1,32,0,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,0,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,0,I-3,34
79,1,0,1,32,1,I-3,34
79,1,0,1,32,0,I-3,34
79,2,0,5,24,1,I-3,30
79,2,0,5,24,0,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,1,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,0,I-3,30
79,2,1,5,24,1,I-3,30
79,2,1,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,1,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,0,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,1,I-3,30
79,2,0,5,24,0,I-3,30
79,2,0,5,24,1,I-3,30
79,2,1,5,24,0,I-3,30
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,1,6,26,0,I-4,33
79,1,1,6,26,0,I-4,33
79,1,0,6,26,0,I-4,33
79,1,1,6,26,0,I-4,33
79,1,0,6,26,0,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,0,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,0,I-4,33
79,1,1,6,26,1,I-4,33
79,1,1,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,0,I-4,33
79,1,0,6,26,0,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,0,6,26,1,I-4,33
79,1,1,6,26,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,0,I-4,33
79,2,0,0,32,0,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,0,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,0,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
79,2,0,0,32,1,I-4,33
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,1,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,0,A-1,36
80,1,0,0,35,1,A-1,36
80,2,0,1,24,0,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,1,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,0,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,2,0,1,24,1,A-1,26
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,3,0,0,29,1,A-1,30
80,1,0,0,30,0,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,0,A-2,31
80,1,0,0,30,0,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,0,A-2,31
80,1,0,0,30,0,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,0,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,1,0,0,30,1,A-2,31
80,2,0,5,23,0,A-2,29
80,2,0,5,23,0,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,1,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,1,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,1,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,1,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,0,A-2,29
80,2,0,5,23,0,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,1,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,0,A-2,29
80,2,0,5,23,1,A-2,29
80,2,0,5,23,0,A-2,29
80,2,0,5,23,1,A-2,29
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,3,0,0,35,1,A-2,36
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,0,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,0,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,0,A-3,29
80,1,0,0,28,0,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
80,1,0,0,28,1,A-3,29
